"id","profesion","actividad","est_civil","sexo_desc","tipo_nacionalidad","edad","estrato","ind_defuncion","ind_interd","n_direccion","comuna","ind_region_rm","avaluo_bbrr","cant_bbrr","avaluo_auto","cant_autos","n_actividad","n_rubros","clean2","tot_docs","tot_mont","ind_morosidad1","ind_morosidad2","ind_consultas_id","status_salud_publica","tramo_salud_publico","cant_personas_fam","cant_vivos_fam","cant_hijos_fam","longitud","latitud","periodo"
"11441"," ","AGRICULTOR","CASADO","M","CHILENO",65,"C3","V","N",2,"2",0,"0",0,0,0,1,1,0,0,0,0,0,0,"S","D",5,5,5,"-71.8366248.93E-4","-44.4910358.93E-4",2017
"11442"," ","EMPLEADO","VIUDO","M","CHILENO",65,"C3","V","N",2,"2",0,"0",0,4550000,2,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-70.0428928.93E-4","-26.3897388.93E-4",2017
"11443","PROFESOR"," ","CASADO","F","CHILENO",61,"E","V","N",3,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.579758.93E-4","-33.5753368.93E-4",2017
"11444"," ","AGRICULTOR","CASADO","M","CHILENO",65,"SIN CLASIFICACION","V","N",1,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-70.8718348.93E-4","-32.1913538.93E-4",2017
"11445"," ","OBRERO","CASADO","M","CHILENO",66,"SIN CLASIFICACION","V","N",1,"14",0,"4761620",4,1324166,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-72.473168.93E-4","-36.5472038.93E-4",2017
"11446"," ","PELUQUERO","CASADO","F","CHILENO",62,"C3","V","N",4,"4",0,"237905",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,1,0,"-70.9359668.93E-4","-31.1866218.93E-4",2017
"11447"," ","EMPLEADO","CASADO","M","CHILENO",64,"E","V","N",2,"1",0,"4934246",1,0,0,0,0,0,2,12.0799999237061,0,1,0,"S","D",5,5,4,"-73.052018.93E-4","-36.8128598.93E-4",2017
"11448"," ","MECANICO","CASADO","M","CHILENO",66,"E","V","N",2,"1",0,"0",0,8324305,4,0,0,1,0,0,0,0,0,"S","D",3,3,4,"-73.050698.93E-4","-36.8336728.93E-4",2017
"11449"," "," ","CASADO","M","CHILENO",64,"C3","V","N",4,"1",0,"2829660",1,2695000,1,0,0,1,0,0,0,0,0,"S","D",4,4,6,"-70.3394858.93E-4","-27.3743218.93E-4",2017
"11450"," ","ALBANIL","CASADO","M","CHILENO",66,"C3","V","N",2,"1",0,"4916151",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-70.3384328.93E-4","-27.3782798.93E-4",2017
"11451","INGENIERO"," ","CASADO","M","CHILENO",67,"C3","V","N",4,"1",0,"0",0,690000,1,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-70.1420758.93E-4","-20.9384218.93E-4",2017
"11452"," ","CHOFER","CASADO","M","CHILENO",64,"E","V","N",4,"3",0,"2003400",1,925000,1,1,1,1,0,0,0,0,0,"S","D",4,4,5,"-71.338128.93E-4","-29.9653228.93E-4",2017
"11453"," ","OBRERO","CASADO","M","CHILENO",65,"E","V","N",3,"3",0,"2192899",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,4,"-73.2377018.93E-4","-37.4841168.93E-4",2017
"11454"," "," ","CASADO","M","CHILENO",63,"E","V","N",2,"16",1,"0",0,0,0,1,1,0,23,50.7900009155273,1,0,0,"S","D",4,4,3,"-70.6963048.93E-4","-33.5167858.93E-4",2017
"11455"," ","CHOFER","CASADO","M","CHILENO",64,"E","V","N",3,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",6,6,3,"-71.6356818.93E-4","-33.0454838.93E-4",2017
"11456"," ","OBRERO","CASADO","M","CHILENO",66,"D","V","N",2,"5",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-70.711968.93E-4","-30.0368278.93E-4",2017
"11457"," ","CHOFER","CASADO","M","CHILENO",67,"E","V","N",6,"1",0,"5134592",1,692500,1,1,1,1,0,0,0,0,1,"S","D",3,3,2,"-73.048958.93E-4","-38.0125018.93E-4",2017
"11458"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",1,"1",0,"24111356",1,6248181,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.6074838.93E-4","-23.4407088.93E-4",2017
"11459"," "," ","CASADO","M","CHILENO",67,"D","V","N",5,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,3,"-71.2055058.93E-4","-30.6048078.93E-4",2017
"11460"," ","CARPINTERO","CASADO","M","CHILENO",67,"E","V","N",1,"1",0,"1283479",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-73.5587778.93E-4","-37.6069798.93E-4",2017
"11461"," ","DUENA DE CASA","DIVORCIADO","F","CHILENO",65,"E","V","N",4,"1",0,"0",0,820000,0,1,1,0,0,0,0,0,0,"S","D",2,2,1,"-72.3338018.93E-4","-35.9609768.93E-4",2017
"11462"," ","COMERCIANTE","CASADO","M","CHILENO",66,"C3","V","N",10,"8",0,"0",0,470000,1,2,1,0,1,8.11999988555908,0,1,1,"S","D",4,4,2,"-72.4161998.93E-4","-35.3346528.93E-4",2017
"11463"," ","MINERO","CASADO","M","CHILENO",67,"E","V","N",3,"1",0,"4751896",1,506250,1,0,0,0,0,0,0,0,0,"S","D",6,6,5,"-70.3041928.93E-4","-27.3743528.93E-4",2017
"11464"," ","JUBILADO","CASADO","M","CHILENO",65,"C3","V","N",10,"3",0,"10061334",1,3384444,1,2,2,0,15,134.529998779297,1,1,0,"S","D",3,3,3,"-71.343018.93E-4","-29.9771658.93E-4",2017
"11465"," ","OBRERO","CASADO","M","CHILENO",65,"E","V","N",1,"3",0,"379412",1,2915833,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-73.2377018.93E-4","-37.4841168.93E-4",2017
"11466"," ","ASESORA DEL HOGAR","CASADO","F","CHILENO",62,"D","V","N",3,"27",1,"0",0,4200000,1,0,0,1,0,0,0,0,1,"S","D",2,1,3,"-70.5678188.93E-4","-33.5030948.93E-4",2017
"11467"," ","DUENA DE CASA","CASADO","F","CHILENO",64,"C3","V","N",3,"1",0,"9865024",1,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-71.2394878.93E-4","-34.9803128.93E-4",2017
"11468"," ","DUENA DE CASA","CASADO","F","CHILENO",70,"D","V","N",2,"3",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,2,4,"-71.0305028.93E-4","-28.5708878.93E-4",2017
"11469"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"E","V","N",1,"1",0,"5025428",1,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,1,"-72.7974018.93E-4","-37.768658.93E-4",2017
"11470"," ","MANIPULADOR DE ALIMENTOS","SOLTERO","F","CHILENO",69,"E","V","N",1,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-73.5214778.93E-4","-37.0289348.93E-4",2017
"11471"," ","OBRERO","CASADO","M","CHILENO",66,"E","V","N",3,"1",0,"7470293",1,0,0,2,1,1,0,0,0,0,1,"S","D",4,4,3,"-70.9387218.93E-4","-53.1749768.93E-4",2017
"11472"," ","JUBILADO","CASADO","F","CHILENO",63,"C2","V","N",4,"1",0,"72775209",3,4391666,1,1,1,1,0,0,0,0,0,"S","D",4,4,3,"-73.0506068.93E-4","-36.8460968.93E-4",2017
"11473"," ","EMPLEADO","CASADO","M","CHILENO",63,"C3","V","N",2,"1",0,"3908775",1,3060000,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.305588.93E-4","-27.3764348.93E-4",2017
"11474","PROFESOR"," ","CASADO","M","CHILENO",67,"C3","V","N",3,"1",0,"0",0,9027214,3,1,1,1,0,0,0,0,1,"S","D",5,5,3,"-71.9980018.93E-4","-45.6251188.93E-4",2017
"11475"," ","EMPLEADO","SOLTERO","M","CHILENO",66,"D","V","N",6,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-72.1887978.93E-4","-36.6080788.93E-4",2017
"11476"," ","EMPLEADO","CASADO","M","CHILENO",66,"D","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,4,"-70.3967298.93E-4","-23.6396668.93E-4",2017
"11477"," ","AGRICULTOR","CASADO","M","CHILENO",65,"E","V","N",1,"4",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,7,"-71.1787648.93E-4","-32.6922498.93E-4",2017
"11478"," ","TEXTIL","CASADO","M","CHILENO",64,"E","V","N",1,"1",0,"0",0,2450689,2,2,2,0,0,0,0,0,0,"S","D",5,4,3,"-71.235428.93E-4","-32.4557158.93E-4",2017
"11479"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"C3","V","N",3,"30",1,"0",0,3083333,1,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-71.4626698.93E-4","-33.4217918.93E-4",2017
"11480"," ","COMERCIANTE","CASADO","M","CHILENO",65,"C3","V","N",7,"6",1,"0",0,8553333,2,2,1,1,0,0,0,0,1,"S","D",2,2,0,"-71.2148218.93E-4","-33.6838238.93E-4",2017
"11481"," ","AGENTE","CASADO","M","CHILENO",63,"C2","V","N",4,"1",0,"0",0,0,0,2,2,1,0,0,0,0,1,"S","D",5,5,2,"-73.1226738.93E-4","-40.5769048.93E-4",2017
"11482"," ","EMPLEADO","CASADO","M","CHILENO",67,"D","V","N",4,"1",0,"0",0,0,0,0,0,0,28,29.5,1,0,0,"S","D",4,2,3,"-73.1742638.93E-4","-40.5794688.93E-4",2017
"11483"," ","OBRERO","CASADO","M","CHILENO",64,"E","V","N",3,"2",1,"0",0,3790000,3,0,0,0,29,56.9599990844727,1,1,0,"S","D",3,3,3,"-70.8956538.93E-4","-33.6111038.93E-4",2017
"11484","PROFESOR"," ","VIUDO","F","CHILENO",65,"D","V","N",1,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,2,2,"-73.1056068.93E-4","-40.5727968.93E-4",2017
"11485"," "," ","CASADO","F","CHILENO",67,"D","V","N",1,"5",0,"4725069",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-73.1640938.93E-4","-40.9520848.93E-4",2017
"11486"," ","CHOFER","CASADO","M","CHILENO",60,"C3","V","N",3,"1",1,"0",0,570000,1,1,1,0,6,23.5699996948242,0,1,1,"S","D",8,8,4,"-71.6010748.93E-4","-33.5755428.93E-4",2017
"11487"," ","LABORES AGRICOLAS","CASADO","M","CHILENO",65,"E","V","N",6,"7",0,"4575011",1,3036428,1,1,1,0,1,9.69999980926514,0,1,1,"S","D",2,2,2,"-70.7297678.93E-4","-32.7418678.93E-4",2017
"11488"," ","EMPLEADO","CASADO","F","CHILENO",66,"D","V","N",3,"1",1,"12582201",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-70.9075098.93E-4","-33.6829388.93E-4",2017
"11489"," ","SUPERVISOR","CASADO","M","CHILENO",61,"D","V","N",4,"2",0,"0",0,1368750,0,0,0,1,0,0,0,0,0,"S","D",4,4,1,"-73.1213998.93E-4","-36.7158248.93E-4",2017
"11490"," ","DUENA DE CASA","CASADO","F","CHILENO",69,"E","V","N",2,"5",0,"0",0,2652500,1,1,1,1,0,0,0,0,0,"S","D",3,1,2,"-70.9043668.93E-4","-32.8869638.93E-4",2017
"11491"," ","OBRERO","CASADO","M","CHILENO",65,"E","V","N",7,"1",0,"0",0,0,0,0,0,0,4,3.59999990463257,1,0,0,"S","D",5,5,4,"-71.2529918.93E-4","-35.2028088.93E-4",2017
"11492"," ","AUXILIAR DE PARVULOS","CASADO","F","CHILENO",61,"C3","V","N",2,"1",0,"6615950",1,4739285,2,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.6923148.93E-4","-26.1499068.93E-4",2017
"11493"," ","MANIPULADOR DE ALIMENTOS","CASADO","F","CHILENO",66,"D","V","N",6,"1",0,"0",0,0,0,0,0,0,1,33.7400016784668,1,0,1,"S","D",2,2,2,"-71.2742778.93E-4","-32.9061058.93E-4",2017
"11494"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"E","V","N",1,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-71.5750588.93E-4","-33.1310548.93E-4",2017
"11495"," ","MARINO","CASADO","M","CHILENO",65,"E","V","N",4,"6",0,"9882482",1,2e+05,1,0,0,1,0,0,0,0,1,"S","D",3,3,3,"-71.3823178.93E-4","-33.0694398.93E-4",2017
"11496"," ","AGRICULTOR","CASADO","M","CHILENO",63,"C3","V","N",1,"10",0,"0",0,2275882,1,0,0,1,0,0,0,0,0,"S","D",7,7,3,"-72.0924998.93E-4","-36.9754878.93E-4",2017
"11497"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"C3","V","N",4,"3",0,"0",0,4851666,1,1,1,0,0,0,0,0,0,"S","D",2,2,2,"-71.362168.93E-4","-30.229678.93E-4",2017
"11498"," ","EMPLEADO","CASADO","M","CHILENO",65,"D","V","N",3,"25",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,2,"-70.6154488.93E-4","-33.5839848.93E-4",2017
"11499"," ","EMPLEADO","VIUDO","F","CHILENO",66,"C3","V","N",4,"1",0,"61600543",3,3658181,1,1,1,1,0,0,0,0,0,"S","D",4,2,2,"-71.3467648.93E-4","-29.9885168.93E-4",2017
"11500"," ","EMPLEADO","CASADO","M","CHILENO",62,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,2,"-71.4056178.93E-4","-33.0388078.93E-4",2017
"11501","PROFESOR"," ","CASADO","M","CHILENO",60,"C2","V","N",6,"28",1,"18412215",1,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-70.6327138.93E-4","-33.5462388.93E-4",2017
"11502"," ","LABORES AGRICOLAS","CASADO","M","CHILENO",66,"E","V","N",4,"1",0,"0",0,0,0,1,1,0,0,0,0,0,0,"S","D",6,6,7,"-70.7532128.93E-4","-32.7502218.93E-4",2017
"11503","PROFESOR"," ","CASADO","M","CHILENO",67,"C3","V","N",2,"9",0,"17861133",2,13283008,3,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-72.0269938.93E-4","-37.1186838.93E-4",2017
"11504"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",4,"4",0,"3065607",1,2249629,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-71.4398048.93E-4","-36.1152048.93E-4",2017
"11505"," ","AGRICULTOR","CASADO","M","CHILENO",66,"SIN CLASIFICACION","V","N",1,"4",0,"3452399",1,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,3,"-73.848198.93E-4","-42.3107038.93E-4",2017
"11506"," ","AGRICULTOR","CASADO","M","CHILENO",67,"D","V","N",4,"10",0,"0",0,0,0,1,1,0,5,9.10999965667725,0,1,0,"S","D",5,5,4,"-73.048958.93E-4","-38.0125018.93E-4",2017
"11507"," ","OBRERO","CASADO","M","CHILENO",67,"E","V","N",4,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6898888.93E-4","-33.599118.93E-4",2017
"11508"," ","EMPLEADO","CASADO","M","CHILENO",65,"C3","V","N",2,"1",0,"13302075",2,1140000,2,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-71.9980018.93E-4","-45.6251188.93E-4",2017
"11509"," ","OBRERO","CASADO","M","CHILENO",67,"E","V","N",4,"1",0,"0",0,1307826,1,0,0,0,0,0,0,0,0,"S","D",2,2,3,"-72.6706318.93E-4","-38.9830978.93E-4",2017
"11510"," "," ","CASADO","M","CHILENO",66,"E","V","N",3,"3",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.6765678.93E-4","-33.383488.93E-4",2017
"11511"," ","CHOFER","CASADO","M","CHILENO",67,"C2","V","N",4,"11",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,2,"-73.0307018.93E-4","-36.9336668.93E-4",2017
"11512"," ","AGRICULTOR","CASADO","M","CHILENO",67,"SIN CLASIFICACION","V","N",1,"21",0,"2518962",1,2665925,0,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-72.2002038.93E-4","-36.681458.93E-4",2017
"11513"," ","ESTRUCTURERO","SOLTERO","M","CHILENO",65,"C3","V","N",1,"1",0,"9389703",1,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-68.9293598.93E-4","-22.4363618.93E-4",2017
"11514"," ","MECANICO","CASADO","M","CHILENO",66,"D","V","N",1,"24",1,"8331526",1,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,5,"-70.5370488.93E-4","-33.5262768.93E-4",2017
"11515"," ","TECNICO","CASADO","M","CHILENO",63,"E","V","N",2,"10",0,"7179529",1,0,0,2,1,1,0,0,0,0,0,"S","D",3,3,1,"-72.8425298.93E-4","-40.0753568.93E-4",2017
"11516"," "," ","DIVORCIADO","M","CHILENO",62,"D","V","N",6,"1",1,"0",0,0,1,1,1,0,1,5.30999994277954,1,0,0,"S","D",3,3,2,"-71.2451938.93E-4","-33.5681768.93E-4",2017
"11517"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",4,"1",0,"0",0,0,0,3,3,1,0,0,0,0,1,"S","D",6,6,6,"-70.7410288.93E-4","-28.5800198.93E-4",2017
"11518"," ","OBRERO","CASADO","M","CHILENO",63,"E","V","N",2,"7",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-72.3258748.93E-4","-38.243958.93E-4",2017
"11519"," ","MECANICO","CASADO","M","CHILENO",64,"C3","V","N",2,"2",0,"0",0,1993333,1,0,0,1,0,0,0,0,1,"S","D",2,2,0,"-71.5649348.93E-4","-33.0452588.93E-4",2017
"11520"," ","AUXILIAR","CASADO","M","CHILENO",63,"C3","V","N",2,"2",0,"18532029",1,831250,1,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-71.5167778.93E-4","-33.0303238.93E-4",2017
"11521"," ","OBRERO","CASADO","M","CHILENO",64,"D","V","N",5,"3",0,"1750960",1,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-73.0387428.93E-4","-36.7896888.93E-4",2017
"11522"," ","MECANICO","SOLTERO","M","CHILENO",68,"C3","V","N",2,"1",0,"0",0,655000,1,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-73.0520558.93E-4","-36.8077588.93E-4",2017
"11523"," ","JUBILADO","CASADO","M","CHILENO",62,"D","V","N",7,"11",0,"8364382",1,0,0,1,1,0,17,81.7099990844727,1,0,0,"S","D",3,3,4,"-73.0694438.93E-4","-36.9143378.93E-4",2017
"11524","PROFESOR"," ","CASADO","M","CHILENO",62,"C3","V","N",3,"2",0,"8477090",2,7401250,2,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-73.1171048.93E-4","-36.834118.93E-4",2017
"11525"," ","SOLDADOR","CASADO","M","CHILENO",64,"E","V","N",5,"1",0,"6711257",1,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,1,"-70.3441318.93E-4","-27.3785088.93E-4",2017
"11526"," "," ","CASADO","M","CHILENO",67,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",7,7,7,"-72.7013098.93E-4","-45.410118.93E-4",2017
"11527","PROFESOR"," ","CASADO","M","CHILENO",65,"C3","V","N",2,"1",0,"7874707",1,8018000,2,0,0,1,0,0,0,0,1,"S","D",2,2,1,"-72.6837468.93E-4","-45.4080098.93E-4",2017
"11528"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",3,"10",1,"0",0,2706250,1,1,1,1,0,0,0,0,0,"S","D",5,5,4,"-70.7473758.93E-4","-33.4399958.93E-4",2017
"11529"," ","CHOFER","CASADO","M","CHILENO",64,"E","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,4,"-71.2527928.93E-4","-35.2028088.93E-4",2017
"11530"," ","CHOFER","CASADO","M","CHILENO",66,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,1,"-70.6074838.93E-4","-23.5963738.93E-4",2017
"11531"," ","AGRICULTOR","CASADO","M","CHILENO",67,"E","V","N",2,"1",0,"0",0,5714444,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-72.1887978.93E-4","-36.6061788.93E-4",2017
"11532"," ","EMPLEADO","CASADO","M","CHILENO",64,"C3","V","N",1,"1",0,"0",0,9902916,1,0,0,0,0,0,0,0,0,"S","D",4,4,3,"-72.1004648.93E-4","-36.6270528.93E-4",2017
"11533","PROFESOR"," ","CASADO","M","CHILENO",64,"C3","V","N",4,"8",0,"1487197",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-72.1887978.93E-4","-36.9283758.93E-4",2017
"11534"," "," ","CASADO","M","CHILENO",63,"C2","V","N",6,"2",0,"75652284",2,56495934,1,1,1,1,0,0,0,0,1,"S","D",4,4,3,"-71.5497138.93E-4","-33.0189138.93E-4",2017
"11535"," ","EMPLEADO","CASADO","M","CHILENO",67,"D","V","N",1,"1",0,"9597334",1,925000,1,0,0,1,0,0,0,0,1,"S","D",5,4,4,"-72.0950398.93E-4","-36.621888.93E-4",2017
"11536"," ","VIGILANTE","CASADO","M","CHILENO",64,"C3","V","N",2,"2",0,"0",0,0,0,1,1,0,0,0,0,0,0,"S","D",4,3,3,"-70.8107078.93E-4","-27.0702138.93E-4",2017
"11537"," ","CARPINTERO","CASADO","M","CHILENO",67,"E","V","N",1,"16",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.6924518.93E-4","-33.5282028.93E-4",2017
"11538"," ","EMPLEADO","CASADO","M","CHILENO",65,"C3","V","N",11,"1",0,"0",0,13316555,3,0,0,1,0,0,0,0,1,"S","D",2,2,2,"-70.1550528.93E-4","-20.9384218.93E-4",2017
"11539"," ","GUARDIA","CASADO","M","CHILENO",64,"E","V","N",2,"30",1,"0",0,207500,1,0,0,1,0,0,0,0,1,"S","D",2,2,3,"-70.5695198.93E-4","-33.4053198.93E-4",2017
"11540"," "," ","SOLTERO","M","CHILENO",64,"D","V","N",3,"1",0,"7410940",1,1496666,1,1,1,0,1,13.2600002288818,0,1,0,"S","D",1,1,0,"-70.125428.93E-4","-20.2501548.93E-4",2017
"11541"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"C3","V","N",3,"3",0,"9946111",2,6014583,2,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-71.1830758.93E-4","-32.7791488.93E-4",2017
"11542"," ","OBRERO","CASADO","M","CHILENO",70,"C3","V","N",1,"8",0,"0",0,2462727,1,0,0,0,2,4.71999979019165,1,1,1,"S","D",4,4,3,"-72.0392538.93E-4","-39.7010358.93E-4",2017
"11543"," ","EMPLEADO","CASADO","M","CHILENO",62,"C3","V","N",3,"1",0,"26805755",1,0,0,1,1,0,0,0,0,0,0,"S","D",4,4,4,"-71.251748.93E-4","-29.9068958.93E-4",2017
"11544"," ","EMPLEADO","CASADO","M","CHILENO",65,"C3","V","N",1,"9",0,"1377655",1,2761724,1,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-73.0844048.93E-4","-40.2923138.93E-4",2017
"11545"," ","CHOFER","CASADO","M","CHILENO",66,"C3","V","N",5,"6",0,"0",0,7597500,1,0,0,1,0,0,0,0,1,"S","D",4,4,6,"-71.2916038.93E-4","-33.3801278.93E-4",2017
"11546"," "," ","CASADO","M","CHILENO",61,"C3","V","N",3,"1",1,"0",0,0,1,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-70.5781258.93E-4","-33.7178198.93E-4",2017
"11547"," ","CHOFER","CASADO","M","CHILENO",63,"E","V","N",1,"4",0,"3588209",1,4506000,1,0,0,1,0,0,0,0,0,"S","D",4,4,2,"-70.7082678.93E-4","-32.8749398.93E-4",2017
"11548"," ","EMPLEADO","CASADO","M","CHILENO",65,"C2","V","N",2,"15",1,"29497159",1,5363636,1,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-70.6651388.93E-4","-33.5427638.93E-4",2017
"11549","PROFESOR"," ","CASADO","M","CHILENO",65,"C3","V","N",2,"2",0,"0",0,530000,1,0,0,1,0,0,0,0,0,"S","D",2,2,4,"-73.8246998.93E-4","-41.8715868.93E-4",2017
"11550"," ","TECNICO","CASADO","M","CHILENO",65,"ABC1","V","N",9,"1",0,"44348688",3,24055703,2,3,1,1,0,0,0,0,1,"S","D",4,3,3,"-73.1365518.93E-4","-36.8528718.93E-4",2017
"11551"," ","AGRICULTOR","CASADO","M","CHILENO",67,"E","V","N",3,"3",0,"0",0,3737500,1,2,2,1,0,0,0,0,0,"S","D",4,4,3,"-72.1311878.93E-4","-38.0250138.93E-4",2017
"11552"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",3,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,3,"-70.3930218.93E-4","-23.6427178.93E-4",2017
"11553","CONTADOR"," ","SOLTERO","M","CHILENO",65,"C3","V","N",5,"1",0,"0",0,0,0,2,2,0,0,0,0,0,0,"S","D",3,3,2,"-70.3067788.93E-4","-18.5349628.93E-4",2017
"11554"," ","EMPLEADO","CASADO","M","CHILENO",67,"C3","V","N",2,"5",0,"3083426",4,5249923,2,2,1,1,0,0,0,0,0,"S","D",2,2,4,"-73.2908258.93E-4","-37.8132518.93E-4",2017
"11555"," ","CHOFER","CASADO","M","CHILENO",64,"D","V","N",5,"1",0,"14245014",1,3496000,0,0,0,0,1,7.13000011444092,0,1,0,"S","D",4,4,6,"-68.9470218.93E-4","-22.4599158.93E-4",2017
"11556"," ","EMPLEADO","VIUDO","M","CHILENO",67,"E","V","N",6,"17",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",5,3,2,"-70.7976998.93E-4","-33.5626838.93E-4",2017
"11557"," ","EMPLEADO","CASADO","M","CHILENO",63,"E","V","N",2,"13",1,"13092328",2,735714,0,0,0,1,0,0,0,0,0,"S","D",6,6,5,"-70.8101588.93E-4","-33.516968.93E-4",2017
"11558"," ","OBRERO","CASADO","M","CHILENO",72,"D","V","N",5,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",2,2,2,"-73.0656438.93E-4","-36.8253298.93E-4",2017
"11559"," ","MINERO","SOLTERO","M","CHILENO",65,"D","V","N",2,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,2,3,"-70.2731638.93E-4","-27.4143498.93E-4",2017
"11560","INGENIERO"," ","CASADO","M","CHILENO",67,"C3","V","N",6,"21",1,"38286716",2,20487596,6,4,3,0,2,22.5799999237061,1,0,1,"S","D",3,3,3,"-70.6565558.93E-4","-33.5453618.93E-4",2017
"11561"," ","EMPLEADO","CASADO","M","CHILENO",66,"D","V","N",2,"4",1,"6079066",2,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,4,"-70.7236338.93E-4","-33.4721078.93E-4",2017
"11562","PROFESOR"," ","CASADO","M","CHILENO",62,"C3","V","N",2,"1",0,"4716498",1,2060000,2,1,1,1,0,0,0,0,0,"S","D",4,4,3,"-71.6101768.93E-4","-33.6098338.93E-4",2017
"11563"," ","EMPLEADO","CASADO","M","CHILENO",63,"C3","V","N",1,"1",0,"12932794",1,1235714,1,0,0,1,0,0,0,0,1,"S","D",4,4,3,"-71.6288538.93E-4","-33.0394488.93E-4",2017
"11564"," ","ALBANIL","CASADO","M","CHILENO",67,"C3","V","N",2,"1",0,"0",0,0,0,0,0,0,1,8.52999973297119,0,1,0,"S","D",4,4,3,"-72.5829248.93E-4","-38.7469488.93E-4",2017
